Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,30 lickometer w bins,,8,,4202,149.970,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,150.070,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,150.110,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,150.660,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,150.700,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,150.830,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,150.870,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,150.995,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,151.030,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,151.605,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,151.640,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,152.080,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,152.120,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,152.620,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,153.015,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,153.055,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,153.200,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,153.235,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,153.360,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,153.400,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,153.510,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,153.550,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,153.975,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,154.015,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,154.130,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,154.170,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,154.315,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,154.350,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,154.455,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,154.495,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,155.525,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,155.565,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,155.840,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,155.880,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,156.140,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,156.180,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,156.590,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,156.630,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,156.790,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,156.830,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,156.945,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,156.985,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.110,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.150,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.290,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.330,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.475,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.515,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.620,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.655,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.805,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.845,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,157.945,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,157.985,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,159.605,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,159.645,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,159.765,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,159.800,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,160.085,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,160.120,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,160.240,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,160.275,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,160.700,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,160.740,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,160.910,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,160.945,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,161.065,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,161.105,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,161.235,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,161.275,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,161.410,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,161.445,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,161.560,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,161.600,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,161.700,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,161.740,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,163.770,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,163.840,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,163.950,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,163.990,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,164.260,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,164.300,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,164.445,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,164.480,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,164.895,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,164.935,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.085,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.120,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.220,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.255,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.400,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.440,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.565,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.605,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.720,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.760,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,165.920,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,165.955,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,166.060,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,166.100,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,166.905,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,166.945,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.060,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.100,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.240,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.280,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.375,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.415,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.565,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.605,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.700,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.740,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,167.875,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,167.915,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,168.035,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,168.070,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,168.180,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,168.220,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,168.785,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,168.825,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,169.045,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,169.085,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,169.495,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,169.535,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,169.820,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,169.860,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,169.980,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,170.020,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,170.460,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,170.500,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,170.670,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,170.710,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,170.795,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,170.835,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,170.980,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,171.020,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,171.120,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,171.155,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,171.265,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,171.305,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,171.425,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,171.465,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,175.215,4,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,175.255,4,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,199.295,4,5,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,199.610,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,199.645,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,199.730,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,199.770,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,199.835,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,199.875,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,200.265,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,200.300,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,221.010,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,221.050,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,221.145,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,221.185,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,221.320,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,221.360,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,221.465,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,221.505,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,221.765,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,221.805,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,222.940,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,222.975,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.070,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.110,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.245,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.285,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.395,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.435,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.545,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.585,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.740,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.780,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,223.885,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,223.920,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,224.060,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,224.095,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,224.200,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,224.240,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,224.375,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,224.415,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,225.765,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,225.805,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.060,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.100,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.235,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.275,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.390,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.430,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.560,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.600,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.710,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.750,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,226.885,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,226.925,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,227.050,5,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,227.085,5,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,259.295,5,6,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,259.820,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,259.860,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,259.925,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,259.965,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,260.165,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,260.200,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,260.410,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,260.445,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.065,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.100,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.190,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.230,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.290,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.330,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.430,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.465,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.580,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.615,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.730,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.765,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,282.855,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,282.890,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,283.455,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,283.490,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,283.610,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,283.650,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,283.725,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,283.765,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,283.875,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,283.915,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,284.035,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,284.075,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,284.165,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,284.205,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,284.300,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,284.335,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,285.935,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,285.975,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.180,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,286.220,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.360,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,286.395,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.505,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,286.545,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.650,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,286.690,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.810,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,286.850,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,286.975,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,287.010,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,287.110,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,287.150,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,287.260,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,287.300,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,287.825,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,287.865,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,287.975,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,288.015,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,288.110,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,288.150,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,288.280,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,288.320,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,288.425,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,288.465,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,288.600,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,288.635,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,289.825,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,289.865,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.125,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.160,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.255,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.295,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.410,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.445,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.590,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.625,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.720,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.760,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,290.855,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,290.895,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,291.040,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,291.080,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,291.180,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,291.220,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,291.340,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,291.375,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,291.760,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,291.800,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.065,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.105,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.215,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.255,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.400,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.440,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.575,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.615,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.740,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.775,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,292.890,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,292.930,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,294.765,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,294.800,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,294.940,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,294.980,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,295.115,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,295.260,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,295.300,6,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,295.395,6,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,295.435,6,0,0,0,0,0,0,1,0,0,0
